episode,return_mean,collisions,steps,success
1,15.327436447143555,0,300,0
2,0.10179901123046875,0,300,0
3,-143.3451690673828,24,300,0
4,711.9793701171875,0,300,0
5,751.3272094726562,0,221,1
6,-30.935701370239258,2,300,0
7,384.8569030761719,0,300,0
8,-12.044393539428711,0,300,0
9,-18.38753318786621,0,300,0
10,275.36944580078125,0,300,0
11,-7.439298629760742,0,300,0
12,-309.3607177734375,61,300,0
13,-121.17617797851562,15,300,0
14,68.11190795898438,46,300,0
15,-27.640962600708008,3,300,0
16,-24.28154182434082,0,300,0
17,405.5205993652344,0,300,0
18,732.75,0,300,0
19,393.69921875,0,300,0
20,28.26111602783203,0,300,0
21,-26.905668258666992,0,300,0
22,274.1560363769531,0,300,0
23,-7.534637928009033,0,300,0
24,22.240962982177734,0,300,0
25,543.7522583007812,18,300,0
26,22.625995635986328,0,300,0
27,-18.028337478637695,0,300,0
28,537.4912109375,0,300,0
29,-9.209577560424805,0,300,0
30,705.5418701171875,2,300,0
31,-21.66761016845703,0,300,0
32,1.2913074493408203,2,300,0
33,3.6003570556640625,0,300,0
34,465.51739501953125,3,300,0
35,636.4791259765625,0,206,1
36,-4.355260848999023,0,300,0
37,344.42633056640625,12,300,0
38,554.571044921875,4,300,0
39,15.926559448242188,0,300,0
40,317.6546325683594,0,300,0
41,388.3599548339844,3,300,0
42,-39.29001998901367,0,300,0
43,-3.528972625732422,1,300,0
44,-32.80122375488281,0,300,0
45,623.6636352539062,0,300,0
46,715.2667846679688,0,300,0
47,617.0533447265625,0,300,0
48,-0.9717512130737305,0,300,0
49,5.895425796508789,2,300,0
50,33.45362854003906,0,300,0
51,6.327155590057373,0,300,0
52,18.875972747802734,0,300,0
53,693.0505981445312,0,300,0
54,630.5245361328125,0,274,1
55,585.87744140625,0,300,0
56,363.4005126953125,3,300,0
57,1.1265172958374023,0,300,0
58,29.314952850341797,0,300,0
59,681.6635131835938,0,157,1
60,459.57586669921875,10,300,0
61,422.6301574707031,0,300,0
62,368.8538513183594,1,300,0
63,308.0107421875,0,300,0
64,684.2301635742188,5,300,0
65,387.9505920410156,0,300,0
66,175.78936767578125,45,300,0
67,532.8250122070312,0,300,0
68,457.7502136230469,0,300,0
69,734.1966552734375,0,300,0
70,582.0540771484375,0,300,0
71,18.69995880126953,0,300,0
72,526.73486328125,0,300,0
73,38.48952102661133,1,300,0
74,704.9830932617188,3,300,0
75,-99.65721130371094,19,300,0
76,-42.88956069946289,3,300,0
77,-7.0377421379089355,0,300,0
78,15.512528419494629,0,300,0
79,-15.802606582641602,0,300,0
80,15.854585647583008,0,300,0
81,350.2549133300781,15,300,0
82,617.4320068359375,0,268,1
83,241.095947265625,7,300,0
84,263.5401306152344,0,300,0
85,86.80792236328125,112,300,0
86,491.61444091796875,2,148,1
87,-50.38044357299805,13,300,0
88,185.467041015625,54,300,0
89,633.5816650390625,0,300,0
90,683.1375732421875,0,300,0
91,636.9033813476562,0,300,0
92,562.4035034179688,0,300,0
93,-70.03113555908203,14,300,0
94,283.9830322265625,60,300,0
95,-7.905417442321777,0,300,0
96,27.810062408447266,0,300,0
97,681.1248168945312,0,300,0
98,606.9530029296875,0,300,0
99,662.2980346679688,0,300,0
100,682.5014038085938,0,300,0
